date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver
2025-11-12,Human Resources,benefits-db,3,0,2,0,6,2,13,13,13,10,4,5,5045,0.7692307692307693,0.3076923076923077,0.38461538461538464,5.857142857142857,0.4375,3.4285714285714284,1.3548387096774193,1.0,1.0,0.7142857142857143,0.0,2.857142857142857,0.5185185185185185,2.142857142857143,0.0,16.0,0.7647058823529411,9.285714285714286,0.9722222222222221,6.142857142857143,0.5599999999999999,56.92,0.4672,0,Suspicious IP access
2025-11-12,Human Resources,hr-portal,6,0,2,3,5,1,17,17,17,10,5,8,3350,0.5882352941176471,0.29411764705882354,0.47058823529411764,3.857142857142857,1.2352941176470587,2.2857142857142856,1.5217391304347827,1.2857142857142858,0.4375,0.8571428571428571,0.0,2.5714285714285716,0.5599999999999999,1.4285714285714286,1.2352941176470587,12.285714285714286,1.2795698924731183,7.142857142857143,1.2280701754385965,4.857142857142857,0.853658536585366,68.64,0.7188,1,Suspicious IP access
2025-11-12,Library,digital-archives,2,2,0,3,2,3,12,12,12,7,2,5,5434,0.5833333333333334,0.16666666666666666,0.4166666666666667,4.428571428571429,0.3684210526315789,1.0,1.0,1.2857142857142858,1.3125,1.7142857142857142,0.7368421052631579,1.4285714285714286,0.0,0.2857142857142857,2.3333333333333335,10.142857142857142,1.0769230769230769,4.428571428571429,1.2894736842105263,1.8571428571428572,0.7,40.77,0.4317,1,Privileged access attempts
2025-11-12,Library,library-catalog,5,3,0,1,2,1,12,12,12,4,2,2,4743,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.2857142857142856,1.5217391304347827,0.7142857142857143,1.1666666666666665,1.4285714285714286,0.4117647058823529,2.4285714285714284,0.875,1.0,0.0,1.1428571428571428,0.4666666666666667,9.0,1.2,2.7142857142857144,1.0769230769230769,2.142857142857143,0.6363636363636364,22.39,0.1368,0,Login failures
2025-11-12,Registrar,registration-api,6,2,4,2,3,0,17,17,17,9,3,6,0,0.5294117647058824,0.17647058823529413,0.35294117647058826,7.857142857142857,0.6774193548387096,3.5714285714285716,0.65625,2.0,0.0,2.5714285714285716,0.5599999999999999,5.428571428571429,0.6222222222222222,3.2857142857142856,0.4666666666666667,24.714285714285715,0.6611111111111111,12.714285714285714,0.65625,11.428571428571429,0.24137931034482757,56.46,0.2826,0,Phishing patterns
2025-11-12,Registrar,student-records,5,4,3,1,1,1,15,15,15,7,4,2,2233,0.4666666666666667,0.26666666666666666,0.13333333333333333,7.857142857142857,0.564516129032258,3.0,0.25,1.7142857142857142,0.3684210526315789,1.7142857142857142,1.4736842105263157,4.285714285714286,0.5675675675675675,4.714285714285714,0.175,23.285714285714285,0.6176470588235294,11.571428571428571,0.5568181818181819,10.428571428571429,0.35,38.7,0.26,0,Phishing patterns
2025-11-12,Research Lab,hpc-cluster,8,1,3,6,2,6,26,26,26,13,15,12,19408,0.5,0.5769230769230769,0.46153846153846156,6.714285714285714,1.037037037037037,3.2857142857142856,0.4666666666666667,5.0,1.0,2.4285714285714284,0.2916666666666667,3.4285714285714284,0.6774193548387096,3.4285714285714284,1.3548387096774193,24.285714285714285,1.0282485875706215,12.285714285714286,0.9784946236559139,8.714285714285714,1.5441176470588236,92.6,0.9258,1,Privileged access attempts
2025-11-12,Research Lab,research-data-vault,15,6,1,7,3,7,39,39,39,9,20,11,12655,0.23076923076923078,0.5128205128205128,0.28205128205128205,9.0,1.5,3.5714285714285716,0.65625,5.142857142857143,1.1395348837209303,1.7142857142857142,2.2105263157894735,3.0,0.25,3.7142857142857144,1.4848484848484849,26.142857142857142,1.436842105263158,11.857142857142858,0.7,6.428571428571429,2.692307692307692,97.23,0.9835,1,Login failures
2025-11-12,Student Services,housing-api,11,9,4,2,6,2,34,34,33,20,21,11,5083,0.5882352941176471,0.6176470588235294,0.3235294117647059,5.142857142857143,1.7906976744186045,2.2857142857142856,1.8260869565217392,0.8571428571428571,1.0769230769230769,3.2857142857142856,2.1,2.142857142857143,1.2727272727272727,1.0,1.0,14.714285714285714,2.1636363636363636,8.0,2.2222222222222223,5.571428571428571,3.1956521739130435,95.65,0.9846,1,Login failures
2025-11-12,Student Services,student-portal,10,3,7,6,6,1,33,33,33,18,15,14,1354,0.5454545454545454,0.45454545454545453,0.42424242424242425,5.0,1.6666666666666667,2.857142857142857,1.5555555555555556,0.7142857142857143,0.5833333333333333,3.857142857142857,0.6176470588235293,3.0,1.75,1.5714285714285714,2.3333333333333335,17.0,1.8333333333333333,8.0,2.0,5.571428571428571,2.282608695652174,97.77,0.9888,1,Phishing patterns
2025-11-13,Admissions,admissions-portal,7,2,1,2,3,1,16,16,16,9,3,3,2946,0.5625,0.1875,0.1875,5.714285714285714,1.0425531914893618,2.5714285714285716,0.84,1.0,0.5,2.5714285714285716,0.5599999999999999,3.142857142857143,0.24137931034482762,1.4285714285714286,0.8235294117647058,16.428571428571427,0.918032786885246,8.714285714285714,0.9264705882352942,5.571428571428571,0.4565217391304348,47.47,0.3086,0,Login failures
2025-11-13,Admissions,application-db,7,4,2,2,7,3,25,24,25,14,7,6,8743,0.56,0.28,0.24,7.0,0.875,2.5714285714285716,1.96,0.7142857142857143,1.7499999999999998,1.4285714285714286,1.6470588235294117,4.285714285714286,0.3783783783783784,1.8571428571428572,0.7,17.857142857142858,1.3257575757575757,9.714285714285714,1.3066666666666669,5.428571428571429,1.0888888888888888,85.17,0.8654,1,Suspicious IP access
2025-11-13,Finance,finance-erp,13,3,4,8,3,3,34,34,34,18,17,12,14089,0.5294117647058824,0.5,0.35294117647058826,8.142857142857142,1.421875,3.5714285714285716,0.65625,2.7142857142857144,0.8076923076923077,3.0,0.75,2.857142857142857,1.037037037037037,3.142857142857143,1.931034482758621,23.428571428571427,1.391812865497076,10.857142857142858,1.5180722891566265,7.142857142857143,2.0877192982456143,97.43,0.9802,1,Privileged access attempts
2025-11-13,Finance,payroll-db,13,3,3,4,7,4,34,34,34,19,17,14,11597,0.5588235294117647,0.5,0.4117647058823529,8.428571428571429,1.3787878787878787,4.428571428571429,1.2894736842105263,2.142857142857143,1.2727272727272727,2.4285714285714284,0.875,2.7142857142857144,0.8076923076923077,2.2857142857142856,1.2173913043478262,22.428571428571427,1.4512195121951221,12.142857142857142,1.4456521739130435,9.0,1.7,97.02,0.9869,1,Login failures
2025-11-13,Human Resources,benefits-db,1,1,1,1,2,0,6,6,6,3,1,2,0,0.5,0.16666666666666666,0.3333333333333333,5.857142857142857,0.14583333333333334,3.857142857142857,0.4117647058823529,0.8571428571428571,0.0,0.7142857142857143,0.5833333333333333,3.0,0.25,2.0,0.3333333333333333,16.285714285714285,0.34710743801652894,9.857142857142858,0.2763157894736842,6.428571428571429,0.1346153846153846,17.22,0.0529,0,Suspicious IP access
2025-11-13,Human Resources,hr-portal,3,1,4,1,1,0,10,10,10,7,3,4,0,0.7,0.3,0.4,3.7142857142857144,0.6363636363636364,2.7142857142857144,0.2692307692307692,1.2857142857142858,0.0,0.8571428571428571,0.5384615384615384,2.5714285714285716,1.1199999999999999,1.7142857142857142,0.3684210526315789,12.857142857142858,0.7216494845360825,7.571428571428571,0.8166666666666667,5.285714285714286,0.4772727272727273,36.59,0.2962,0,Phishing patterns
2025-11-13,Library,digital-archives,2,1,3,2,0,3,11,11,11,5,1,6,8009,0.45454545454545453,0.09090909090909091,0.5454545454545454,4.285714285714286,0.3783783783783784,1.0,0.0,1.7142857142857142,1.1052631578947367,1.8571428571428572,0.35,1.2857142857142858,1.3125,0.7142857142857143,1.1666666666666665,10.857142857142858,0.927710843373494,4.714285714285714,0.875,2.0,0.3333333333333333,31.31,0.1882,0,Phishing patterns
2025-11-13,Library,library-catalog,5,2,0,1,1,0,9,9,9,1,0,1,0,0.1111111111111111,0.0,0.1111111111111111,2.857142857142857,1.2962962962962963,1.0,0.5,1.5714285714285714,0.0,2.4285714285714284,0.5833333333333334,0.8571428571428571,0.0,1.1428571428571428,0.4666666666666667,9.857142857142858,0.8289473684210525,2.857142857142857,0.25925925925925924,2.0,0.0,9.76,0.0265,0,Login failures
2025-11-13,Registrar,registration-api,7,0,1,4,2,1,15,15,15,8,6,5,2893,0.5333333333333333,0.4,0.3333333333333333,8.0,0.7777777777777778,3.7142857142857144,0.42424242424242425,1.4285714285714286,0.4117647058823529,2.5714285714285716,0.0,5.0,0.16666666666666666,3.142857142857143,0.9655172413793105,23.857142857142858,0.603448275862069,12.0,0.6153846153846154,11.285714285714286,0.4883720930232558,56.14,0.3024,0,Privileged access attempts
2025-11-13,Registrar,student-records,5,0,2,4,1,1,13,13,13,6,5,5,781,0.46153846153846156,0.38461538461538464,0.38461538461538464,8.0,0.5555555555555556,3.142857142857143,0.24137931034482762,1.8571428571428572,0.35,2.0,0.0,4.714285714285714,0.35,4.428571428571429,0.7368421052631579,24.142857142857142,0.5170454545454546,12.142857142857142,0.4565217391304348,11.0,0.4166666666666667,48.35,0.26,0,Privileged access attempts
2025-11-13,Research Lab,hpc-cluster,7,3,0,4,0,7,21,21,21,5,5,9,23962,0.23809523809523808,0.23809523809523808,0.42857142857142855,7.142857142857143,0.8596491228070176,3.5714285714285716,0.0,5.428571428571429,1.0888888888888888,2.2857142857142856,0.9130434782608696,3.5714285714285716,0.0,4.0,0.8,26.0,0.7777777777777778,13.285714285714286,0.35,10.428571428571429,0.4375,60.19,0.3655,1,Unusual downloads
2025-11-13,Research Lab,research-data-vault,5,1,3,3,2,2,16,16,16,9,3,8,6556,0.5625,0.1875,0.5,9.857142857142858,0.4605263157894737,3.0,0.5,5.714285714285714,0.2978723404255319,1.8571428571428572,0.35,2.2857142857142856,0.9130434782608696,4.285714285714286,0.5675675675675675,27.0,0.5714285714285714,10.857142857142858,0.7590361445783133,8.285714285714286,0.32307692307692304,57.96,0.3616,0,Privileged access attempts
2025-11-13,Student Services,housing-api,3,3,2,1,2,1,12,12,12,6,3,5,2836,0.5,0.25,0.4166666666666667,6.0,0.42857142857142855,3.0,0.5,0.8571428571428571,0.5384615384615384,4.428571428571429,0.5526315789473684,2.2857142857142856,0.6086956521739131,1.2857142857142858,0.4375,17.857142857142858,0.6363636363636364,9.857142857142858,0.5526315789473684,8.142857142857142,0.328125,34.04,0.1431,0,Phishing patterns
2025-11-13,Student Services,student-portal,1,5,2,1,1,3,13,13,13,7,3,2,8918,0.5384615384615384,0.23076923076923078,0.15384615384615385,6.0,0.14285714285714285,3.5714285714285716,0.21875,0.7142857142857143,1.7499999999999998,3.7142857142857144,1.0606060606060606,3.5714285714285716,0.4375,2.4285714285714284,0.2916666666666667,20.0,0.6190476190476191,9.857142857142858,0.6447368421052632,7.285714285714286,0.36206896551724144,36.14,0.2481,1,New device joins
2025-11-14,Admissions,admissions-portal,10,2,4,0,2,0,18,18,18,10,7,3,0,0.5555555555555556,0.3888888888888889,0.16666666666666666,6.285714285714286,1.3725490196078431,2.857142857142857,0.5185185185185185,1.1428571428571428,0.0,2.7142857142857144,0.5384615384615384,3.142857142857143,0.9655172413793105,1.5714285714285714,0.0,17.714285714285715,0.9618320610687022,9.571428571428571,0.9459459459459459,5.428571428571429,1.0888888888888888,52.19,0.3531,0,Login failures
2025-11-14,Admissions,application-db,5,3,4,2,1,3,18,18,18,9,2,6,10351,0.5,0.1111111111111111,0.3333333333333333,6.428571428571429,0.673076923076923,2.7142857142857144,0.2692307692307692,1.0,1.5,2.0,1.0,4.428571428571429,0.7368421052631579,1.8571428571428572,0.7,18.428571428571427,0.9264705882352942,10.428571428571429,0.7875,5.142857142857143,0.3255813953488372,55.2,0.4654,0,Phishing patterns
2025-11-14,Finance,finance-erp,4,3,3,5,5,3,23,23,23,15,5,7,2898,0.6521739130434783,0.21739130434782608,0.30434782608695654,9.0,0.4,3.857142857142857,1.0294117647058822,3.0,0.75,3.2857142857142856,0.7000000000000001,3.142857142857143,0.7241379310344829,3.5714285714285716,1.09375,25.857142857142858,0.8563829787234042,12.714285714285714,1.09375,8.714285714285714,0.5147058823529412,87.9,0.817,1,Privileged access attempts
2025-11-14,Finance,payroll-db,9,2,3,1,1,2,18,17,18,8,2,3,2698,0.4444444444444444,0.1111111111111111,0.16666666666666666,8.857142857142858,0.9130434782608695,4.714285714285714,0.175,2.7142857142857144,0.5384615384615384,2.7142857142857144,0.5384615384615384,2.857142857142857,0.7777777777777778,2.5714285714285716,0.27999999999999997,24.428571428571427,0.7078651685393259,13.285714285714286,0.5599999999999999,11.0,0.16666666666666666,43.26,0.3296,0,Login failures
2025-11-14,Human Resources,benefits-db,6,2,5,2,4,1,20,20,20,10,6,6,3541,0.5,0.3,0.3,4.714285714285714,1.05,3.4285714285714284,0.9032258064516129,0.8571428571428571,0.5384615384615384,0.8571428571428571,1.0769230769230769,2.4285714285714284,1.4583333333333335,1.8571428571428572,0.7,14.142857142857142,1.3207547169811322,8.285714285714286,1.0769230769230769,6.0,0.8571428571428571,72.91,0.6741,0,Phishing patterns
2025-11-14,Human Resources,hr-portal,4,1,3,0,3,0,11,11,11,8,2,1,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,3.5714285714285716,0.875,2.857142857142857,0.7777777777777778,1.1428571428571428,0.0,0.8571428571428571,0.5384615384615384,2.5714285714285716,0.84,1.7142857142857142,0.0,12.714285714285714,0.8020833333333334,7.857142857142857,0.9032258064516129,5.714285714285714,0.2978723404255319,34.77,0.2005,0,Phishing patterns
2025-11-14,Library,digital-archives,4,4,2,2,3,3,18,18,18,8,11,7,9805,0.4444444444444444,0.6111111111111112,0.3888888888888889,4.0,0.8,0.8571428571428571,1.6153846153846154,1.7142857142857142,1.1052631578947367,1.4285714285714286,1.6470588235294117,1.2857142857142858,0.875,1.0,1.0,10.285714285714286,1.5949367088607593,4.714285714285714,1.4,1.7142857142857142,4.052631578947368,67.77,0.761,1,Suspicious IP access
2025-11-14,Library,library-catalog,8,10,3,4,2,5,32,32,31,13,14,10,7308,0.40625,0.4375,0.3125,3.2857142857142856,1.8666666666666667,1.0,1.0,1.1428571428571428,2.3333333333333335,2.2857142857142856,3.0434782608695654,0.42857142857142855,2.1,0.8571428571428571,2.1538461538461537,9.0,3.2,2.2857142857142856,3.956521739130435,1.4285714285714286,5.76470588235294,91.62,0.9862,1,New device joins
2025-11-14,Registrar,registration-api,5,2,2,3,2,0,14,14,14,5,4,4,0,0.35714285714285715,0.2857142857142857,0.2857142857142857,8.0,0.5555555555555556,3.857142857142857,0.4117647058823529,1.4285714285714286,0.0,2.4285714285714284,0.5833333333333334,4.714285714285714,0.35,3.4285714285714284,0.6774193548387096,23.857142857142858,0.5632183908045977,12.142857142857142,0.3804347826086957,10.714285714285714,0.34146341463414637,41.58,0.2295,0,Privileged access attempts
2025-11-14,Registrar,student-records,8,0,1,3,1,1,14,14,13,6,5,5,3089,0.42857142857142855,0.35714285714285715,0.35714285714285715,8.428571428571429,0.8484848484848485,2.5714285714285716,0.27999999999999997,1.7142857142857142,0.3684210526315789,1.4285714285714286,0.0,4.428571428571429,0.18421052631578946,4.714285714285714,0.525,23.285714285714285,0.5764705882352942,11.285714285714286,0.4883720930232558,10.428571428571429,0.4375,41.55,0.2606,0,Login failures
2025-11-14,Research Lab,hpc-cluster,14,4,4,5,4,8,39,39,39,18,28,18,23483,0.46153846153846156,0.717948717948718,0.46153846153846156,6.428571428571429,1.8846153846153846,3.0,1.0,5.285714285714286,1.2727272727272727,1.5714285714285714,1.5555555555555558,3.0,1.0,3.5714285714285716,1.09375,22.857142857142858,1.6347305389221556,11.0,1.5,7.571428571428571,3.2666666666666666,98.68,0.9924,1,Login failures
2025-11-14,Research Lab,research-data-vault,11,3,6,10,6,12,48,48,48,19,28,27,28023,0.3958333333333333,0.5833333333333334,0.5625,9.142857142857142,1.0845070422535212,2.4285714285714284,1.75,4.857142857142857,2.048780487804878,1.8571428571428572,1.05,2.2857142857142856,1.8260869565217392,4.142857142857143,1.9444444444444442,24.714285714285715,1.8666666666666667,10.0,1.7272727272727273,6.142857142857143,3.92,99.88,0.9997,1,Privileged access attempts
2025-11-14,Student Services,housing-api,6,2,2,0,3,1,14,14,14,8,4,2,3752,0.5714285714285714,0.2857142857142857,0.14285714285714285,5.571428571428571,0.9130434782608696,2.5714285714285716,0.84,0.8571428571428571,0.5384615384615384,4.571428571428571,0.358974358974359,2.5714285714285716,0.5599999999999999,1.1428571428571428,0.0,17.285714285714285,0.765625,9.0,0.8,8.0,0.4444444444444444,39.38,0.2453,1,Login failures
2025-11-14,Student Services,student-portal,4,4,2,1,5,2,18,18,18,9,5,6,4206,0.5,0.2777777777777778,0.3333333333333333,5.714285714285714,0.5957446808510638,2.7142857142857144,1.346153846153846,1.1428571428571428,0.9333333333333333,4.285714285714286,0.7567567567567568,3.7142857142857144,0.42424242424242425,2.142857142857143,0.3181818181818182,19.714285714285715,0.8689655172413793,9.285714285714286,0.8749999999999999,7.285714285714286,0.6034482758620691,61.12,0.4896,0,Suspicious IP access
2025-11-15,Admissions,admissions-portal,4,2,4,4,2,1,17,17,16,9,11,6,1233,0.5294117647058824,0.6470588235294118,0.35294117647058826,7.142857142857143,0.4912280701754386,3.142857142857143,0.48275862068965525,1.0,0.5,2.2857142857142856,0.6086956521739131,3.0,1.0,1.5714285714285714,1.5555555555555558,18.142857142857142,0.8880597014925373,9.714285714285714,0.8400000000000001,6.0,1.5714285714285714,74.6,0.6256,1,Privileged access attempts
2025-11-15,Admissions,application-db,10,1,6,1,0,1,19,19,19,10,10,5,4326,0.5263157894736842,0.5263157894736842,0.2631578947368421,6.714285714285714,1.2962962962962963,2.857142857142857,0.0,1.4285714285714286,0.4117647058823529,2.142857142857143,0.3181818181818182,4.428571428571429,1.1052631578947367,2.0,0.3333333333333333,19.571428571428573,0.923611111111111,11.142857142857142,0.823529411764706,5.285714285714286,1.590909090909091,63.25,0.5953,1,Phishing patterns
2025-11-15,Finance,finance-erp,7,3,4,2,2,2,20,20,19,7,3,6,8362,0.35,0.15,0.3,8.142857142857142,0.765625,3.2857142857142856,0.4666666666666667,2.7142857142857144,0.5384615384615384,2.857142857142857,0.7777777777777778,3.142857142857143,0.9655172413793105,3.857142857142857,0.4117647058823529,24.0,0.8,12.0,0.5384615384615384,7.285714285714286,0.36206896551724144,58.05,0.3555,1,Phishing patterns
2025-11-15,Finance,payroll-db,3,1,1,2,3,3,13,13,13,4,2,4,8265,0.3076923076923077,0.15384615384615385,0.3076923076923077,8.428571428571429,0.3181818181818182,3.4285714285714284,0.6774193548387096,2.142857142857143,0.9545454545454546,2.2857142857142856,0.30434782608695654,2.5714285714285716,0.27999999999999997,2.142857142857143,0.6363636363636364,21.0,0.5909090909090909,11.0,0.3333333333333333,7.571428571428571,0.23333333333333334,36.35,0.2529,0,Suspicious IP access
2025-11-15,Human Resources,benefits-db,4,0,4,0,1,2,11,11,11,5,1,4,1505,0.45454545454545453,0.09090909090909091,0.36363636363636365,5.285714285714286,0.6363636363636364,3.7142857142857144,0.21212121212121213,0.8571428571428571,1.0769230769230769,1.1428571428571428,0.0,2.857142857142857,1.037037037037037,2.0,0.0,15.857142857142858,0.6525423728813559,9.0,0.5,6.428571428571429,0.1346153846153846,26.86,0.147,1,Phishing patterns
2025-11-15,Human Resources,hr-portal,4,0,3,0,1,0,8,8,8,5,3,3,0,0.625,0.375,0.375,3.7142857142857144,0.8484848484848485,3.2857142857142856,0.23333333333333334,1.1428571428571428,0.0,0.8571428571428571,0.0,2.857142857142857,0.7777777777777778,1.7142857142857142,0.0,13.571428571428571,0.5490196078431373,8.428571428571429,0.5303030303030303,5.571428571428571,0.4565217391304348,25.68,0.1069,0,Phishing patterns
2025-11-15,Library,digital-archives,1,4,2,0,2,1,10,10,10,4,5,2,4540,0.4,0.5,0.2,3.2857142857142856,0.23333333333333334,1.1428571428571428,0.9333333333333333,2.0,0.3333333333333333,2.0,1.3333333333333333,1.4285714285714286,0.8235294117647058,1.2857142857142858,0.0,11.142857142857142,0.823529411764706,5.428571428571429,0.6222222222222222,3.0,1.25,28.29,0.1347,0,New device joins
