timestamp,department,system,event_type,severity,source_ip,source_ip_type,user_id,device_id,download_mb,is_new_device
2025-10-09T01:56:15,Student Services,student-portal,new_device_connection,medium,10.197.131.115,internal,STU-U6920,STU-D821,0,1
2025-10-09T02:01:29,Finance,finance-erp,suspicious_ip_access,medium,52.197.97.181,external,FIN-U2818,FIN-D919,0,0
2025-10-09T02:05:34,Registrar,registration-api,privileged_access_attempt,critical,153.184.134.4,external,REG-U5407,REG-D679,0,0
2025-10-09T02:17:12,Finance,payroll-db,privileged_access_attempt,critical,10.139.119.18,internal,FIN-U9130,FIN-D233,0,0
2025-10-09T02:19:08,Student Services,student-portal,new_device_connection,medium,10.117.232.221,internal,STU-U1200,STU-D730,0,1
2025-10-09T02:27:41,Research Lab,research-data-vault,suspicious_ip_access,high,112.220.154.234,external,RES-U1554,RES-D863,0,0
2025-10-09T02:35:44,Registrar,student-records,suspicious_ip_access,high,170.150.90.90,external,REG-U5667,REG-D376,0,0
2025-10-09T02:38:45,Registrar,registration-api,login_failure,medium,10.82.160.125,internal,REG-U9167,REG-D343,0,0
2025-10-09T02:39:15,Student Services,student-portal,privileged_access_attempt,high,106.247.126.88,external,STU-U9950,STU-D754,0,0
2025-10-09T02:40:11,Student Services,housing-api,suspicious_ip_access,high,193.161.192.111,external,STU-U2260,STU-D483,0,0
2025-10-09T02:53:47,Finance,payroll-db,suspicious_ip_access,high,151.126.239.172,external,FIN-U1244,FIN-D839,0,0
2025-10-09T02:56:58,Finance,finance-erp,suspicious_ip_access,high,94.171.152.173,external,FIN-U1279,FIN-D562,0,0
2025-10-09T03:00:46,Research Lab,research-data-vault,privileged_access_attempt,critical,10.41.159.3,internal,RES-U6948,RES-D899,0,0
2025-10-09T03:04:40,Registrar,registration-api,phishing_email_signal,high,98.20.96.247,external,REG-U6656,REG-D616,0,0
2025-10-09T03:10:48,Research Lab,hpc-cluster,new_device_connection,low,10.56.90.105,internal,RES-U8556,RES-D703,0,1
2025-10-09T03:11:41,Admissions,admissions-portal,login_failure,medium,106.85.227.131,external,ADM-U5555,ADM-D872,0,0
2025-10-09T03:12:27,Registrar,registration-api,login_failure,medium,49.253.224.153,external,REG-U5038,REG-D743,0,0
2025-10-09T03:19:23,Research Lab,research-data-vault,new_device_connection,low,10.192.8.220,internal,RES-U1625,RES-D883,0,1
2025-10-09T03:24:00,Registrar,registration-api,login_failure,medium,10.25.254.46,internal,REG-U2692,REG-D628,0,0
2025-10-09T03:26:02,Registrar,registration-api,login_failure,medium,10.213.58.78,internal,REG-U1963,REG-D827,0,0
2025-10-09T03:28:44,Finance,finance-erp,login_failure,low,162.250.32.230,external,FIN-U3361,FIN-D980,0,0
2025-10-09T03:41:05,Registrar,registration-api,login_failure,medium,163.41.167.105,external,REG-U7875,REG-D542,0,0
2025-10-09T03:42:43,Finance,payroll-db,login_failure,low,10.53.212.51,internal,FIN-U9939,FIN-D735,0,0
2025-10-09T04:00:38,Registrar,student-records,suspicious_ip_access,high,56.46.19.141,external,REG-U8808,REG-D371,0,0
2025-10-09T04:04:11,Registrar,registration-api,suspicious_ip_access,high,95.138.95.228,external,REG-U1843,REG-D747,0,0
2025-10-09T04:05:44,Student Services,housing-api,suspicious_ip_access,high,164.140.188.171,external,STU-U5100,STU-D686,0,0
2025-10-09T04:15:08,Registrar,student-records,new_device_connection,medium,10.168.246.131,internal,REG-U2400,REG-D394,0,1
2025-10-09T04:15:14,Student Services,student-portal,login_failure,medium,10.39.236.1,internal,STU-U2475,STU-D710,0,0
2025-10-09T04:19:36,Registrar,registration-api,privileged_access_attempt,high,10.68.161.35,internal,REG-U7006,REG-D391,0,0
2025-10-09T04:50:46,Finance,finance-erp,suspicious_ip_access,medium,113.36.231.86,external,FIN-U3931,FIN-D231,0,0
2025-10-09T04:52:30,Registrar,student-records,login_failure,medium,10.206.114.219,internal,REG-U9511,REG-D591,0,0
2025-10-09T04:59:36,Registrar,student-records,privileged_access_attempt,critical,10.173.83.149,internal,REG-U3721,REG-D944,0,0
2025-10-09T05:02:19,Admissions,admissions-portal,login_failure,low,185.131.16.187,external,ADM-U2367,ADM-D151,0,0
2025-10-09T05:07:05,Library,digital-archives,unusual_file_download,high,10.168.155.137,internal,LIB-U6219,LIB-D732,1994,0
2025-10-09T05:20:20,Finance,finance-erp,unusual_file_download,high,10.180.134.242,internal,FIN-U6065,FIN-D294,2880,0
2025-10-09T05:29:55,Research Lab,research-data-vault,login_failure,medium,10.215.75.133,internal,RES-U4433,RES-D652,0,0
2025-10-09T05:38:03,Finance,payroll-db,login_failure,medium,10.124.229.6,internal,FIN-U8125,FIN-D854,0,0
2025-10-09T05:46:16,Registrar,registration-api,privileged_access_attempt,critical,10.170.85.165,internal,REG-U7557,REG-D808,0,0
2025-10-09T05:46:47,Finance,payroll-db,new_device_connection,medium,10.50.185.109,internal,FIN-U1971,FIN-D567,0,1
2025-10-09T05:48:25,Human Resources,hr-portal,privileged_access_attempt,critical,10.181.218.230,internal,HUM-U4988,HUM-D406,0,0
2025-10-09T07:05:57,Library,library-catalog,unusual_file_download,high,10.156.130.93,internal,LIB-U8501,LIB-D138,238,0
2025-10-09T07:06:02,Library,library-catalog,unusual_file_download,medium,10.177.29.83,internal,LIB-U2843,LIB-D492,2875,0
2025-10-09T07:11:25,Library,library-catalog,login_failure,medium,10.43.128.48,internal,LIB-U6672,LIB-D943,0,0
2025-10-09T07:16:32,Finance,payroll-db,login_failure,low,10.171.132.254,internal,FIN-U5231,FIN-D815,0,0
2025-10-09T07:16:38,Student Services,student-portal,login_failure,medium,56.186.192.202,external,STU-U3539,STU-D312,0,0
2025-10-09T07:16:51,Human Resources,benefits-db,login_failure,low,10.98.115.133,internal,HUM-U5339,HUM-D842,0,0
2025-10-09T07:17:19,Admissions,admissions-portal,suspicious_ip_access,high,149.118.117.90,external,ADM-U5800,ADM-D393,0,0
2025-10-09T07:24:00,Registrar,registration-api,login_failure,medium,10.79.182.203,internal,REG-U5092,REG-D149,0,0
2025-10-09T07:24:21,Research Lab,research-data-vault,suspicious_ip_access,high,187.203.52.46,external,RES-U5864,RES-D684,0,0
2025-10-09T07:38:54,Registrar,registration-api,phishing_email_signal,high,194.204.93.221,external,REG-U6689,REG-D775,0,0
2025-10-09T07:42:55,Research Lab,research-data-vault,phishing_email_signal,medium,177.244.108.214,external,RES-U6196,RES-D548,0,0
2025-10-09T07:47:19,Registrar,registration-api,suspicious_ip_access,high,150.178.238.224,external,REG-U7536,REG-D584,0,0
2025-10-09T08:05:41,Admissions,application-db,login_failure,low,201.245.235.155,external,ADM-U9343,ADM-D959,0,0
2025-10-09T08:06:07,Registrar,student-records,unusual_file_download,high,10.233.241.25,internal,REG-U8141,REG-D116,4049,0
2025-10-09T08:26:28,Human Resources,hr-portal,login_failure,low,10.64.227.235,internal,HUM-U1792,HUM-D670,0,0
2025-10-09T08:35:06,Student Services,housing-api,new_device_connection,medium,201.203.130.175,external,STU-U3342,STU-D892,0,1
2025-10-09T08:37:46,Registrar,registration-api,unusual_file_download,high,10.67.63.193,internal,REG-U2916,REG-D249,3705,0
2025-10-09T08:38:17,Research Lab,research-data-vault,login_failure,low,10.225.144.9,internal,RES-U4703,RES-D562,0,0
2025-10-09T08:51:35,Research Lab,hpc-cluster,suspicious_ip_access,high,40.149.35.201,external,RES-U4679,RES-D414,0,0
2025-10-09T08:54:46,Research Lab,hpc-cluster,new_device_connection,medium,10.9.190.121,internal,RES-U7076,RES-D481,0,1
2025-10-09T09:07:09,Student Services,housing-api,login_failure,low,10.177.46.134,internal,STU-U3727,STU-D172,0,0
2025-10-09T09:07:57,Finance,payroll-db,login_failure,low,10.64.151.110,internal,FIN-U4740,FIN-D306,0,0
2025-10-09T09:08:07,Research Lab,research-data-vault,new_device_connection,medium,181.65.191.227,external,RES-U6472,RES-D995,0,1
2025-10-09T09:09:42,Student Services,student-portal,login_failure,low,122.91.198.113,external,STU-U4574,STU-D306,0,0
2025-10-09T09:10:22,Human Resources,benefits-db,login_failure,medium,31.52.93.183,external,HUM-U9030,HUM-D269,0,0
2025-10-09T09:13:55,Research Lab,hpc-cluster,login_failure,medium,10.134.182.20,internal,RES-U6966,RES-D513,0,0
2025-10-09T09:15:26,Research Lab,hpc-cluster,new_device_connection,medium,10.202.139.61,internal,RES-U8375,RES-D580,0,1
2025-10-09T09:18:18,Finance,payroll-db,login_failure,low,117.153.78.210,external,FIN-U3441,FIN-D374,0,0
2025-10-09T09:26:05,Research Lab,hpc-cluster,unusual_file_download,high,10.232.19.156,internal,RES-U6373,RES-D561,2824,0
2025-10-09T09:31:14,Library,library-catalog,login_failure,low,10.19.116.170,internal,LIB-U9597,LIB-D324,0,0
2025-10-09T09:39:03,Research Lab,hpc-cluster,login_failure,low,10.238.213.112,internal,RES-U8843,RES-D958,0,0
2025-10-09T09:46:52,Research Lab,research-data-vault,new_device_connection,low,10.117.74.52,internal,RES-U4199,RES-D150,0,1
2025-10-09T09:53:20,Finance,payroll-db,new_device_connection,medium,10.95.253.226,internal,FIN-U7947,FIN-D121,0,1
2025-10-09T10:08:34,Registrar,student-records,login_failure,medium,10.21.72.38,internal,REG-U6021,REG-D231,0,0
2025-10-09T10:29:47,Research Lab,hpc-cluster,suspicious_ip_access,medium,176.37.29.226,external,RES-U3421,RES-D787,0,0
2025-10-09T10:30:49,Finance,finance-erp,new_device_connection,medium,10.88.3.221,internal,FIN-U8775,FIN-D965,0,1
2025-10-09T10:38:15,Research Lab,hpc-cluster,login_failure,medium,10.223.154.38,internal,RES-U5855,RES-D671,0,0
2025-10-09T10:45:24,Registrar,student-records,phishing_email_signal,high,147.105.15.107,external,REG-U5231,REG-D463,0,0
2025-10-09T10:45:36,Research Lab,research-data-vault,phishing_email_signal,high,99.243.154.225,external,RES-U9880,RES-D393,0,0
2025-10-09T10:45:52,Admissions,admissions-portal,phishing_email_signal,high,189.14.69.149,external,ADM-U3409,ADM-D759,0,0
2025-10-09T10:51:21,Registrar,registration-api,login_failure,medium,10.135.120.135,internal,REG-U6861,REG-D475,0,0
2025-10-09T10:59:12,Registrar,student-records,suspicious_ip_access,high,30.1.43.201,external,REG-U6594,REG-D644,0,0
2025-10-09T11:03:26,Research Lab,research-data-vault,new_device_connection,low,10.65.131.146,internal,RES-U5276,RES-D502,0,1
2025-10-09T11:04:09,Student Services,student-portal,suspicious_ip_access,high,148.234.41.245,external,STU-U1472,STU-D305,0,0
2025-10-09T11:04:11,Admissions,application-db,new_device_connection,medium,31.209.46.142,external,ADM-U1886,ADM-D951,0,1
2025-10-09T11:08:41,Admissions,admissions-portal,suspicious_ip_access,high,161.115.74.194,external,ADM-U4031,ADM-D473,0,0
2025-10-09T11:23:08,Research Lab,research-data-vault,login_failure,medium,10.57.177.64,internal,RES-U1254,RES-D339,0,0
2025-10-09T11:26:36,Library,library-catalog,login_failure,low,84.136.156.190,external,LIB-U9137,LIB-D296,0,0
2025-10-09T11:41:25,Registrar,registration-api,login_failure,medium,10.95.51.99,internal,REG-U7491,REG-D882,0,0
2025-10-09T11:55:46,Registrar,registration-api,suspicious_ip_access,high,62.128.59.67,external,REG-U9093,REG-D777,0,0
2025-10-09T11:59:53,Research Lab,hpc-cluster,suspicious_ip_access,high,172.180.122.211,external,RES-U2736,RES-D349,0,0
2025-10-09T12:00:44,Registrar,student-records,phishing_email_signal,high,151.223.45.146,external,REG-U6029,REG-D296,0,0
2025-10-09T12:01:32,Student Services,housing-api,suspicious_ip_access,medium,32.185.204.90,external,STU-U7714,STU-D543,0,0
2025-10-09T12:05:03,Admissions,application-db,login_failure,medium,10.101.37.11,internal,ADM-U5162,ADM-D760,0,0
2025-10-09T12:08:00,Student Services,student-portal,suspicious_ip_access,high,167.66.207.105,external,STU-U4010,STU-D477,0,0
2025-10-09T12:08:03,Research Lab,research-data-vault,privileged_access_attempt,high,62.97.249.9,external,RES-U7800,RES-D250,0,0
2025-10-09T12:08:21,Research Lab,research-data-vault,privileged_access_attempt,high,10.116.86.86,internal,RES-U8202,RES-D697,0,0
2025-10-09T12:09:06,Admissions,application-db,login_failure,medium,125.121.130.129,external,ADM-U9946,ADM-D295,0,0
2025-10-09T12:12:11,Student Services,housing-api,suspicious_ip_access,medium,141.148.92.156,external,STU-U6482,STU-D564,0,0
2025-10-09T12:26:20,Registrar,student-records,login_failure,medium,10.226.225.167,internal,REG-U8323,REG-D136,0,0
2025-10-09T12:38:21,Finance,finance-erp,login_failure,low,10.155.88.102,internal,FIN-U3487,FIN-D330,0,0
2025-10-09T12:40:25,Registrar,registration-api,privileged_access_attempt,critical,10.92.108.40,internal,REG-U9249,REG-D410,0,0
2025-10-09T12:45:05,Admissions,admissions-portal,login_failure,low,10.163.19.177,internal,ADM-U8763,ADM-D788,0,0
2025-10-09T12:48:28,Student Services,housing-api,login_failure,low,10.100.179.9,internal,STU-U1523,STU-D120,0,0
2025-10-09T12:49:22,Library,library-catalog,login_failure,medium,10.148.227.20,internal,LIB-U3486,LIB-D990,0,0
2025-10-09T12:50:12,Registrar,registration-api,new_device_connection,medium,144.124.230.209,external,REG-U7991,REG-D678,0,1
2025-10-09T12:55:44,Human Resources,benefits-db,login_failure,low,10.170.155.27,internal,HUM-U5665,HUM-D739,0,0
2025-10-09T12:59:16,Human Resources,hr-portal,phishing_email_signal,medium,64.157.228.207,external,HUM-U1257,HUM-D464,0,0
2025-10-09T13:01:25,Admissions,admissions-portal,phishing_email_signal,high,177.109.175.118,external,ADM-U5888,ADM-D407,0,0
2025-10-09T13:08:28,Research Lab,hpc-cluster,login_failure,medium,10.90.73.40,internal,RES-U8885,RES-D343,0,0
2025-10-09T13:10:28,Research Lab,research-data-vault,login_failure,low,10.128.128.11,internal,RES-U7666,RES-D655,0,0
2025-10-09T13:13:41,Registrar,registration-api,privileged_access_attempt,critical,10.221.137.17,internal,REG-U5824,REG-D514,0,0
2025-10-09T13:30:17,Library,library-catalog,unusual_file_download,medium,10.128.86.18,internal,LIB-U7190,LIB-D822,2829,0
2025-10-09T13:35:48,Human Resources,hr-portal,new_device_connection,low,10.199.194.80,internal,HUM-U8981,HUM-D457,0,1
2025-10-09T13:36:17,Library,library-catalog,new_device_connection,low,10.50.99.159,internal,LIB-U4485,LIB-D690,0,1
2025-10-09T13:36:44,Library,library-catalog,new_device_connection,low,10.35.103.153,internal,LIB-U2717,LIB-D647,0,1
2025-10-09T13:42:17,Library,library-catalog,privileged_access_attempt,high,10.48.47.209,internal,LIB-U9892,LIB-D369,0,0
2025-10-09T13:48:49,Finance,finance-erp,login_failure,medium,10.17.8.169,internal,FIN-U5967,FIN-D599,0,0
2025-10-09T13:48:52,Registrar,registration-api,unusual_file_download,medium,109.127.176.107,external,REG-U7359,REG-D740,2711,0
2025-10-09T13:51:59,Admissions,application-db,login_failure,low,10.175.74.164,internal,ADM-U3125,ADM-D549,0,0
2025-10-09T13:55:19,Admissions,admissions-portal,login_failure,low,60.249.117.159,external,ADM-U8942,ADM-D218,0,0
2025-10-09T13:57:38,Registrar,student-records,new_device_connection,medium,162.149.229.166,external,REG-U8616,REG-D262,0,1
2025-10-09T13:59:19,Finance,finance-erp,login_failure,low,10.40.247.155,internal,FIN-U7986,FIN-D620,0,0
2025-10-09T14:03:30,Library,library-catalog,login_failure,low,98.11.233.132,external,LIB-U6262,LIB-D939,0,0
2025-10-09T14:10:51,Human Resources,hr-portal,phishing_email_signal,medium,59.68.89.251,external,HUM-U7604,HUM-D833,0,0
2025-10-09T14:14:18,Finance,finance-erp,phishing_email_signal,high,170.13.170.116,external,FIN-U9988,FIN-D722,0,0
2025-10-09T14:23:39,Student Services,housing-api,suspicious_ip_access,high,185.148.13.91,external,STU-U9857,STU-D672,0,0
2025-10-09T14:25:16,Library,digital-archives,new_device_connection,medium,218.126.230.69,external,LIB-U8889,LIB-D290,0,1
2025-10-09T14:33:48,Research Lab,hpc-cluster,login_failure,low,10.103.142.33,internal,RES-U2001,RES-D196,0,0
2025-10-09T14:40:44,Research Lab,hpc-cluster,unusual_file_download,high,10.83.82.90,internal,RES-U3907,RES-D491,3851,0
2025-10-09T14:41:24,Human Resources,hr-portal,unusual_file_download,high,10.1.227.202,internal,HUM-U2630,HUM-D134,1029,0
2025-10-09T14:48:32,Registrar,student-records,login_failure,medium,103.166.235.254,external,REG-U3103,REG-D754,0,0
2025-10-09T14:54:52,Registrar,registration-api,unusual_file_download,high,10.1.234.75,internal,REG-U4759,REG-D367,4852,0
2025-10-09T14:57:51,Human Resources,hr-portal,login_failure,low,10.112.1.124,internal,HUM-U9440,HUM-D751,0,0
2025-10-09T14:59:35,Research Lab,research-data-vault,login_failure,low,10.206.198.169,internal,RES-U8003,RES-D129,0,0
2025-10-09T15:00:06,Admissions,admissions-portal,privileged_access_attempt,high,10.118.156.74,internal,ADM-U7136,ADM-D885,0,0
2025-10-09T15:02:06,Library,digital-archives,phishing_email_signal,high,20.4.201.116,external,LIB-U2798,LIB-D486,0,0
2025-10-09T15:11:58,Student Services,housing-api,unusual_file_download,medium,10.139.195.151,internal,STU-U5713,STU-D400,3326,0
2025-10-09T15:24:29,Registrar,student-records,login_failure,medium,119.87.79.251,external,REG-U8345,REG-D721,0,0
2025-10-09T15:36:08,Registrar,registration-api,login_failure,medium,10.120.172.19,internal,REG-U3816,REG-D924,0,0
2025-10-09T15:39:01,Student Services,student-portal,phishing_email_signal,high,158.9.194.173,external,STU-U4315,STU-D941,0,0
2025-10-09T15:40:15,Library,digital-archives,login_failure,medium,10.41.36.96,internal,LIB-U8241,LIB-D596,0,0
2025-10-09T15:54:02,Human Resources,hr-portal,login_failure,low,10.12.82.62,internal,HUM-U8059,HUM-D456,0,0
2025-10-09T15:55:29,Admissions,admissions-portal,suspicious_ip_access,medium,54.117.161.143,external,ADM-U8315,ADM-D296,0,0
2025-10-09T15:58:53,Registrar,student-records,privileged_access_attempt,critical,83.29.30.31,external,REG-U5169,REG-D675,0,0
2025-10-09T16:01:06,Finance,payroll-db,privileged_access_attempt,high,10.100.170.194,internal,FIN-U7038,FIN-D433,0,0
2025-10-09T16:08:11,Research Lab,hpc-cluster,login_failure,medium,119.68.161.186,external,RES-U8868,RES-D104,0,0
2025-10-09T16:10:52,Research Lab,hpc-cluster,phishing_email_signal,high,157.162.99.102,external,RES-U2836,RES-D241,0,0
2025-10-09T16:17:52,Human Resources,benefits-db,login_failure,medium,114.159.22.12,external,HUM-U2140,HUM-D947,0,0
2025-10-09T16:21:43,Human Resources,benefits-db,unusual_file_download,medium,10.139.212.44,internal,HUM-U8772,HUM-D294,4694,0
2025-10-09T16:33:01,Research Lab,research-data-vault,unusual_file_download,high,10.236.73.230,internal,RES-U9343,RES-D705,891,0
2025-10-09T16:37:30,Admissions,admissions-portal,new_device_connection,low,10.237.184.236,internal,ADM-U1950,ADM-D585,0,1
2025-10-09T16:43:12,Human Resources,benefits-db,privileged_access_attempt,critical,10.130.104.63,internal,HUM-U3703,HUM-D266,0,0
2025-10-09T16:59:08,Research Lab,research-data-vault,login_failure,low,73.160.62.10,external,RES-U3072,RES-D169,0,0
2025-10-09T17:07:16,Admissions,admissions-portal,suspicious_ip_access,high,212.208.16.31,external,ADM-U9082,ADM-D213,0,0
2025-10-09T17:12:33,Research Lab,research-data-vault,suspicious_ip_access,medium,186.61.48.41,external,RES-U2143,RES-D651,0,0
